Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
186-09-3669,Trans-Amadi,Port Harcourt,Member,Female,Health and beauty,8151.00,1,407.55,8558.55,1/22/2019,10:57:00 AM,Ewallet,8151.00,4.761904762,407.55,9.2
565-91-4567,Wuse,Abuja,Normal,Male,Health and beauty,1075.00,8,430.00,9030.00,3/15/2019,2:38:00 PM,Ewallet,8600.00,4.761904762,430.00,6.2
372-26-1506,Trans-Amadi,Port Harcourt,Normal,Female,Fashion accessories,2382.00,5,595.50,12505.50,1/28/2019,7:24:00 PM,Ewallet,11910.00,4.761904762,595.50,5.4
732-04-5373,Wuse,Abuja,Member,Male,Home and lifestyle,4647.00,4,929.40,19517.40,2/8/2019,10:53:00 AM,Cash,18588.00,4.761904762,929.40,7.0
316-01-3952,Ikeja,Lagos,Normal,Female,Food and beverages,5427.00,5,1356.75,28491.75,3/13/2019,2:16:00 PM,Ewallet,27135.00,4.761904762,1356.75,4.6
511-54-3087,Wuse,Abuja,Normal,Male,Sports and travel,8845.00,1,442.25,9287.25,2/25/2019,4:36:00 PM,Credit card,8845.00,4.761904762,442.25,9.5
624-01-8356,Wuse,Abuja,Normal,Female,Home and lifestyle,4901.00,10,2450.50,51460.50,1/27/2019,10:44:00 AM,Credit card,49010.00,4.761904762,2450.50,4.2
740-22-2500,Trans-Amadi,Port Harcourt,Normal,Female,Electronic accessories,8405.00,3,1260.75,26475.75,1/23/2019,1:29:00 PM,Cash,25215.00,4.761904762,1260.75,9.8
868-81-1752,Wuse,Abuja,Normal,Male,HOME AND LIFESTYLE   ,2202.00,9,990.90,20808.90,2/7/2019,6:48:00 PM,Cash,19818.00,4.761904762,990.90,6.8
873-95-4984,Wuse,Abuja,Member,Female,Health and beauty,7690.00,7,2691.50,56521.50,2/15/2019,8:21:00 PM,Cash,53830.00,4.761904762,2691.50,7.7
225-98-1496,Trans-Amadi,Port Harcourt,Member,Female,Fashion accessories,2702.00,3,405.30,8511.30,3/2/2019,1:01:00 PM,Credit card,8106.00,4.761904762,405.30,7.1
651-88-7328,Ikeja,Lagos,Normal,Female,Fashion accessories,6574.00,9,2958.30,62124.30,1/1/2019,1:55:00 PM,Cash,59166.00,4.761904762,2958.30,7.7
462-67-9126,Ikeja,Lagos,Normal,Male,Home and lifestyle,7322.00,6,2196.60,46128.60,1/21/2019,5:44:00 PM,Cash,43932.00,4.761904762,2196.60,7.2
423-64-4619,Ikeja,Lagos,Member,Female,Health and beauty,1555.00,9,699.75,14694.75,3/7/2019,1:12:00 PM,Cash,13995.00,4.761904762,699.75,5.0
592-34-6155,Trans-Amadi,Port Harcourt,Normal,Male,FOOD AND BEVERAGES   ,3177.00,4,635.40,13343.40,1/14/2019,2:43:00 PM,Ewallet,12708.00,4.761904762,635.40,6.2
156-95-3964,Ikeja,Lagos,Normal,Female,Food and beverages,5539.00,4,1107.80,23263.80,3/25/2019,3:19:00 PM,Ewallet,22156.00,4.761904762,1107.80,8.0
450-28-2866,Trans-Amadi,Port Harcourt,Member,Male,FOOD AND BEVERAGES   ,1744.00,5,436.00,9156.00,1/15/2019,7:25:00 PM,Cash,8720.00,4.761904762,436.00,8.1
831-07-6050,Ikeja,Lagos,Normal,Male,ELECTRONIC ACCESSORIES   ,3271.00,5,817.75,17172.75,3/19/2019,11:30:00 AM,Credit card,16355.00,4.761904762,817.75,9.9
246-55-6923,Trans-Amadi,Port Harcourt,Member,Female,Home and lifestyle,3579.00,9,1610.55,33821.55,3/10/2019,3:06:00 PM,Credit card,32211.00,4.761904762,1610.55,5.1
453-33-6436,Ikeja,Lagos,Normal,Female,Home and lifestyle,9312.00,8,3724.80,78220.80,2/7/2019,10:09:00 AM,Cash,74496.00,4.761904762,3724.80,6.8
372-62-5264,Trans-Amadi,Port Harcourt,Normal,Female,Food and beverages,5260.00,9,2367.00,49707.00,1/16/2019,2:42:00 PM,Cash,47340.00,4.761904762,2367.00,7.6
213-72-6612,Ikeja,Lagos,Normal,Male,Food and beverages,4325.00,2,432.50,9082.50,3/20/2019,3:56:00 PM,Cash,8650.00,4.761904762,432.50,6.2
785-96-0615,Wuse,Abuja,Member,Female,Electronic accessories,3574.00,8,1429.60,30021.60,2/17/2019,3:28:00 PM,Ewallet,28592.00,4.761904762,1429.60,4.9
162-48-8011,Ikeja,Lagos,Member,Female,Food and beverages,4459.00,5,1114.75,23409.75,2/10/2019,3:10:00 PM,Cash,22295.00,4.761904762,1114.75,8.5
846-10-0341,Ikeja,Lagos,Normal,Female,FASHION ACCESSORIES   ,4257.00,7,1489.95,31288.95,1/6/2019,11:51:00 AM,Cash,29799.00,4.761904762,1489.95,6.8
142-72-4741,Trans-Amadi,Port Harcourt,Member,Male,Fashion accessories,9320.00,2,932.00,19572.00,2/28/2019,6:37:00 PM,Credit card,18640.00,4.761904762,932.00,6.0
732-94-0499,Trans-Amadi,Port Harcourt,Member,Female,Electronic accessories,4165.00,10,2082.50,43732.50,1/13/2019,5:04:00 PM,Credit card,41650.00,4.761904762,2082.50,5.4
790-29-1172,Wuse,Abuja,Normal,Female,Food and beverages,5734.00,3,860.10,18062.10,3/10/2019,6:59:00 PM,Credit card,17202.00,4.761904762,860.10,7.9
389-25-3394,Trans-Amadi,Port Harcourt,Normal,Male,Electronic accessories,1181.00,5,295.25,6200.25,2/17/2019,6:06:00 PM,Cash,5905.00,4.761904762,295.25,9.4
603-07-0961,Trans-Amadi,Port Harcourt,Member,Male,ELECTRONIC ACCESSORIES   ,7479.00,5,1869.75,39264.75,1/10/2019,11:34:00 AM,Cash,37395.00,4.761904762,1869.75,4.9
207-73-1363,Wuse,Abuja,Normal,Male,Health and beauty,6951.00,2,695.10,14597.10,3/1/2019,12:15:00 PM,Ewallet,13902.00,4.761904762,695.10,8.1
237-44-6163,Ikeja,Lagos,Normal,Male,Electronic accessories,1056.00,8,422.40,8870.40,1/24/2019,5:43:00 PM,Cash,8448.00,4.761904762,422.40,
578-80-7669,Wuse,Abuja,Normal,Male,Sports and travel,7497.00,1,374.85,7871.85,3/16/2019,4:58:00 PM,Cash,7497.00,4.761904762,374.85,5.6
787-15-1757,Trans-Amadi,Port Harcourt,Member,Male,Health and beauty,4407.00,4,881.40,18509.40,2/18/2019,4:28:00 PM,Ewallet,17628.00,4.761904762,881.40,8.4
420-97-3340,Ikeja,Lagos,Normal,Female,Food and beverages,7168.00,3,1075.20,22579.20,3/28/2019,3:30:00 PM,Credit card,21504.00,4.761904762,1075.20,9.2
254-31-0042,Ikeja,Lagos,Member,Male,Electronic accessories,2150.00,9,967.50,20317.50,3/6/2019,12:46:00 PM,Credit card,19350.00,4.761904762,967.50,7.8
842-29-4695,Trans-Amadi,Port Harcourt,Member,Male,Sports and travel,1714.00,7,599.90,12597.90,1/16/2019,12:07:00 PM,Credit card,11998.00,4.761904762,599.90,7.9
452-04-8808,Wuse,Abuja,Normal,Male,Electronic accessories,8708.00,7,3047.80,64003.80,1/26/2019,3:17:00 PM,Cash,60956.00,4.761904762,3047.80,5.5
373-73-7910,Ikeja,Lagos,Member,Female,Sports and travel,8631.00,7,3020.85,63437.85,2/8/2019,10:37:00 AM,Ewallet,60417.00,4.761904762,3020.85,5.3
490-29-1201,Ikeja,Lagos,Normal,Female,Sports and travel,1534.00,1,76.70,1610.70,1/6/2019,11:09:00 AM,Cash,1534.00,4.761904762,76.70,6.5
355-53-5943,Ikeja,Lagos,Member,Female,Electronic accessories,6884.00,6,2065.20,43369.20,25-02-2019,2:36:00 PM,Ewallet,41304.00,4.761904762,2065.20,5.8
807-14-7833,Ikeja,Lagos,Member,Female,ELECTRONIC ACCESSORIES   ,1742.00,10,871.00,18291.00,2/22/2019,12:30:00 PM,Ewallet,17420.00,4.761904762,871.00,7.0
663-86-9076,Trans-Amadi,Port Harcourt,Member,Female,Food and beverages,6854.00,8,2741.60,57573.60,1/8/2019,3:57:00 PM,Ewallet,54832.00,4.761904762,2741.60,8.5
799-71-1548,Ikeja,Lagos,Member,Male,Electronic accessories,7772.00,4,1554.40,32642.40,1/7/2019,4:11:00 PM,Credit card,31088.00,4.761904762,1554.40,8.8
411-77-0180,Ikeja,Lagos,Member,Male,Electronic accessories,7220.00,7,2527.00,53067.00,3/26/2019,8:14:00 PM,Ewallet,50540.00,4.761904762,2527.00,4.3
296-11-7041,Wuse,Abuja,Member,Female,Health and beauty,2707.00,1,135.35,2842.35,1/12/2019,8:07:00 PM,Credit card,2707.00,4.761904762,135.35,5.3
299-46-1805,Wuse,Abuja,Member,Female,SPORTS AND TRAVEL   ,9372.00,6,2811.60,59043.60,1/15/2019,4:19:00 PM,Cash,56232.00,4.761904762,2811.60,4.5
521-18-7827,Trans-Amadi,Port Harcourt,Member,Male,Home and lifestyle,3939.00,5,984.75,20679.75,1/22/2019,8:46:00 PM,Credit card,19695.00,4.761904762,984.75,8.7
278-97-7759,Ikeja,Lagos,Member,Female,Electronic accessories,6248.00,1,312.40,6560.40,2/18/2019,8:29:00 PM,Cash,6248.00,4.761904762,312.40,4.7
556-41-6224,Trans-Amadi,Port Harcourt,Normal,Male,Health and beauty,3364.00,8,1345.60,28257.60,2/15/2019,5:10:00 PM,Credit card,26912.00,4.761904762,1345.60,9.3
632-32-4574,Wuse,Abuja,Normal,Male,Sports and travel,7592.00,8,3036.80,63772.80,3/20/2019,2:14:00 PM,Cash,60736.00,4.761904762,3036.80,5.5
186-43-8965,Ikeja,Lagos,Member,Female,Home and lifestyle,4768.00,2,476.80,10012.80,2/24/2019,10:10:00 AM,Credit card,9536.00,4.761904762,476.80,4.1
152-08-9985,Wuse,Abuja,Member,Female,Health and beauty,6436.00,9,2896.20,60820.20,3/12/2019,12:09:00 PM,Credit card,57924.00,4.761904762,2896.20,8.6
704-20-4138,Trans-Amadi,Port Harcourt,Member,Female,HEALTH AND BEAUTY   ,2967.00,7,1038.45,21807.45,3/11/2019,6:58:00 PM,Credit card,20769.00,4.761904762,1038.45,8.1
439-54-7422,Ikeja,Lagos,Normal,Female,Electronic accessories,5119.00,4,1023.80,21499.80,3/18/2019,5:15:00 PM,Credit card,20476.00,4.761904762,1023.80,4.7
401-18-8016,Wuse,Abuja,Member,Female,Sports and travel,9813.00,1,490.65,10303.65,1/21/2019,5:36:00 PM,Cash,9813.00,4.761904762,490.65,8.9
720-72-2436,Ikeja,Lagos,Normal,Male,Food and beverages,6652.00,4,1330.40,27938.40,3/2/2019,6:14:00 PM,Ewallet,26608.00,4.761904762,1330.40,6.9
263-10-3913,Trans-Amadi,Port Harcourt,Member,Female,Fashion accessories,4904.00,9,2206.80,46342.80,1/9/2019,2:20:00 PM,Credit card,44136.00,4.761904762,2206.80,8.6
106-35-6779,Ikeja,Lagos,Member,Female,Home and lifestyle,4434.00,2,443.40,9311.40,3/27/2019,11:26:00 AM,Cash,8868.00,4.761904762,443.40,5.8
153-58-4872,Trans-Amadi,Port Harcourt,Member,Female,Food and beverages,7489.00,4,1497.80,31453.80,3/1/2019,3:32:00 PM,Ewallet,29956.00,4.761904762,1497.80,4.2
554-42-2417,Trans-Amadi,Port Harcourt,Normal,Female,Sports and travel,9544.00,10,4772.00,100212.00,1/9/2019,1:45:00 PM,Cash,95440.00,4.761904762,4772.00,5.2
347-72-6115,Wuse,Abuja,Member,Female,SPORTS AND TRAVEL   ,9074.00,7,3175.90,66693.90,1/16/2019,6:03:00 PM,Credit card,63518.00,4.761904762,3175.90,6.2
760-90-2357,Ikeja,Lagos,Member,Male,Electronic accessories,7451.00,6,2235.30,46941.30,3/20/2019,3:08:00 PM,Ewallet,44706.00,4.761904762,2235.30,5.0
249-42-3782,Ikeja,Lagos,Normal,Male,Health and beauty,7001.00,5,1750.25,36755.25,1/3/2019,11:36:00 AM,Ewallet,35005.00,4.761904762,1750.25,5.5
809-69-9497,Ikeja,Lagos,Normal,Female,Home and lifestyle,4568.00,10,2284.00,47964.00,1/19/2019,7:30:00 PM,Ewallet,45680.00,4.761904762,2284.00,5.7
114-35-5271,Wuse,Abuja,Normal,Female,Electronic accessories,5791.00,8,2316.40,48644.40,2/7/2019,3:06:00 PM,Cash,46328.00,4.761904762,2316.40,8.1
305-14-0245,Wuse,Abuja,Member,Female,Home and lifestyle,9449.00,8,3779.60,79371.60,03-03-2019,7:00:00 PM,Ewallet,75592.00,4.761904762,3779.60,7.5
351-62-0822,Wuse,Abuja,Member,Female,Fashion accessories,1448.00,4,289.60,6081.60,2/6/2019,6:07:00 PM,Ewallet,5792.00,4.761904762,289.60,4.5
665-63-9737,Wuse,Abuja,Normal,Male,FASHION ACCESSORIES   ,5242.00,3,786.30,16512.30,2/27/2019,5:36:00 PM,Ewallet,15726.00,4.761904762,786.30,7.5
433-08-7822,Trans-Amadi,Port Harcourt,Normal,Female,Health and beauty,7889.00,7,2761.15,57984.15,1/5/2019,7:48:00 PM,Ewallet,55223.00,4.761904762,2761.15,7.5
727-02-1313,Ikeja,Lagos,Member,Male,Food and beverages,3184.00,1,159.20,3343.20,2/9/2019,1:22:00 PM,Cash,3184.00,4.761904762,159.20,7.7
593-65-1552,Trans-Amadi,Port Harcourt,Normal,Female,Home and lifestyle,6981.00,4,1396.20,29320.20,1/28/2019,8:50:00 PM,Credit card,27924.00,4.761904762,1396.20,5.9
291-32-1427,Wuse,Abuja,Member,Female,Fashion accessories,2194.00,5,548.50,11518.50,3/5/2019,12:29:00 PM,Ewallet,10970.00,4.761904762,548.50,5.3
728-88-7867,Trans-Amadi,Port Harcourt,Member,Female,Home and lifestyle,7553.00,4,1510.60,31722.60,3/19/2019,3:52:00 PM,Ewallet,30212.00,4.761904762,1510.60,8.3
643-38-7867,Ikeja,Lagos,Normal,Male,Home and lifestyle,9794.00,1,489.70,10283.70,3/7/2019,11:44:00 AM,Ewallet,9794.00,4.761904762,489.70,6.9
729-06-2010,Wuse,Abuja,Member,Male,Health and beauty,8047.00,9,3621.15,76044.15,1/6/2019,11:18:00 AM,Cash,72423.00,4.761904762,3621.15,9.2
669-54-1719,Wuse,Abuja,Member,Female,Electronic accessories,1893.00,6,567.90,11925.90,2/10/2019,12:45:00 PM,Credit card,11358.00,4.761904762,567.90,8.1
816-57-2053,Ikeja,Lagos,Normal,Male,Sports and travel,6087.00,2,608.70,12782.70,3/9/2019,12:37:00 PM,Ewallet,12174.00,4.761904762,608.70,8.7
668-90-8900,Ikeja,Lagos,Member,Female,Home and lifestyle,9369.00,7,3279.15,68862.15,3/10/2019,6:44:00 PM,Credit card,65583.00,4.761904762,3279.15,4.5
370-41-7321,Wuse,Abuja,Member,Female,Health and beauty,5669.00,9,2551.05,53572.05,2/27/2019,5:24:00 PM,Credit card,51021.00,4.761904762,2551.05,8.4
366-93-0948,Ikeja,Lagos,Member,Male,Electronic accessories,6635.00,1,331.75,6966.75,1/31/2019,10:46:00 AM,Credit card,6635.00,4.761904762,331.75,9.7
366-43-6862,Wuse,Abuja,Normal,Male,Electronic accessories,5289.00,4,1057.80,22213.80,3/25/2019,4:32:00 PM,Ewallet,21156.00,4.761904762,1057.80,6.7
883-69-1285,Wuse,Abuja,Member,Male,Fashion accessories,4992.00,2,499.20,10483.20,3/6/2019,11:55:00 AM,Credit card,9984.00,4.761904762,499.20,7.0
448-34-8700,Wuse,Abuja,Member,Male,Home and lifestyle,3691.00,7,1291.85,27128.85,2/10/2019,1:51:00 PM,Ewallet,25837.00,4.761904762,1291.85,6.7
656-95-9349,Ikeja,Lagos,Member,Female,Health and beauty,6893.00,7,2412.55,50663.55,3/11/2019,11:03:00 AM,Credit card,48251.00,4.761904762,2412.55,4.6
487-79-6868,Wuse,Abuja,Member,Female,Home and lifestyle,1229.00,9,553.05,11614.05,3/26/2019,7:28:00 PM,Credit card,11061.00,4.761904762,553.05,8.0
882-40-4577,Ikeja,Lagos,Member,Male,Sports and travel,6726.00,4,1345.20,28249.20,1/19/2019,3:28:00 PM,Credit card,26904.00,4.761904762,1345.20,8.0
247-11-2470,Ikeja,Lagos,Member,Female,Fashion accessories,2232.00,4,446.40,9374.40,3/1/2019,4:23:00 PM,Credit card,8928.00,4.761904762,446.40,4.4
727-46-3608,Wuse,Abuja,Member,Female,Food and beverages,2001.00,9,900.45,18909.45,2/6/2019,3:47:00 PM,Ewallet,18009.00,4.761904762,900.45,4.1
307-85-2293,Wuse,Abuja,Normal,Male,Home and lifestyle,5028.00,5,1257.00,26397.00,3/7/2019,1:58:00 PM,Ewallet,25140.00,4.761904762,1257.00,9.7
569-76-2760,Ikeja,Lagos,Member,Female,Sports and travel,2201.00,4,440.20,9244.20,1/29/2019,6:15:00 PM,Credit card,8804.00,4.761904762,440.20,6.6
470-31-3286,Wuse,Abuja,Normal,Male,Health and beauty,1482.00,3,222.30,4668.30,3/1/2019,11:30:00 AM,Credit card,4446.00,4.761904762,222.30,8.7
550-84-8664,Ikeja,Lagos,Normal,Male,Sports and travel,8591.00,5,2147.75,45102.75,3/22/2019,2:33:00 PM,Credit card,42955.00,4.761904762,2147.75,8.6
343-87-0864,Trans-Amadi,Port Harcourt,Member,Male,Health and beauty,7588.00,1,379.40,7967.40,1/3/2019,10:30:00 AM,Credit card,7588.00,4.761904762,379.40,7.1
868-52-7573,Wuse,Abuja,Normal,Female,Food and beverages,9969.00,5,2492.25,52337.25,1/14/2019,12:09:00 PM,Cash,49845.00,4.761904762,2492.25,9.9
549-03-9315,Wuse,Abuja,Normal,Male,Fashion accessories,9487.00,8,3794.80,79690.80,2/12/2019,12:58:00 PM,Ewallet,75896.00,4.761904762,3794.80,8.7
748-45-2862,Ikeja,Lagos,Member,Female,Home and lifestyle,2831.00,4,566.20,11890.20,3/7/2019,6:35:00 PM,Cash,11324.00,4.761904762,566.20,8.2
474-33-8305,Trans-Amadi,Port Harcourt,Member,Male,Fashion accessories,6739.00,7,2358.65,49531.65,3/23/2019,1:23:00 PM,Ewallet,47173.00,4.761904762,2358.65,6.9
565-80-5980,Trans-Amadi,Port Harcourt,Member,Female,Home and lifestyle,4738.00,4,947.60,19899.60,1/23/2019,10:25:00 AM,Cash,18952.00,4.761904762,947.60,7.1
585-11-6748,Wuse,Abuja,Member,Male,Sports and travel,9680.00,3,1452.00,30492.00,3/15/2019,1:05:00 PM,Cash,29040.00,4.761904762,1452.00,5.3
438-23-1242,Wuse,Abuja,Normal,Male,Electronic accessories,7588.00,7,2655.80,55771.80,1/24/2019,10:38:00 AM,Ewallet,53116.00,4.761904762,2655.80,8.9
242-55-6721,Wuse,Abuja,Member,Female,Home and lifestyle,1616.00,2,161.60,3393.60,3/7/2019,11:49:00 AM,Ewallet,3232.00,4.761904762,161.60,6.5
510-79-0415,Wuse,Abuja,Member,Female,Sports and travel,2308.00,6,692.40,14540.40,1/24/2019,7:20:00 PM,Ewallet,13848.00,4.761904762,692.40,4.9
533-33-5337,Wuse,Abuja,Normal,Male,Electronic accessories,7939.00,10,3969.50,83359.50,2/7/2019,8:24:00 PM,Cash,79390.00,4.761904762,3969.50,6.2
313-66-9943,Wuse,Abuja,Member,Female,Food and beverages,2915.00,3,437.25,9182.25,27-03-2019,8:29:00 PM,Credit card,8745.00,4.761904762,437.25,7.3
189-08-9157,Trans-Amadi,Port Harcourt,Member,Female,Fashion accessories,3173.00,9,1427.85,29984.85,1/8/2019,4:17:00 PM,Credit card,28557.00,4.761904762,1427.85,5.9
861-77-0145,Trans-Amadi,Port Harcourt,Member,Female,Electronic accessories,8197.00,10,4098.50,86068.50,3/3/2019,2:30:00 PM,Cash,81970.00,4.761904762,4098.50,9.2
493-65-6248,Trans-Amadi,Port Harcourt,Member,Female,Sports and travel,3698.00,10,1849.00,38829.00,1/1/2019,7:48:00 PM,Credit card,36980.00,4.761904762,1849.00,7.0
228-96-1411,Trans-Amadi,Port Harcourt,Member,Female,Food and beverages,9870.00,8,3948.00,82908.00,3/4/2019,8:39:00 PM,Cash,78960.00,4.761904762,3948.00,7.6
271-88-8734,Trans-Amadi,Port Harcourt,Member,Female,Fashion accessories,9721.00,10,4860.50,102070.50,08-02-2019,1:00:00 PM,Credit card,97210.00,4.761904762,4860.50,8.7
725-67-2480,Wuse,Abuja,Member,Female,FASHION ACCESSORIES   ,5875.00,6,1762.50,37012.50,3/24/2019,6:14:00 PM,Credit card,35250.00,4.761904762,1762.50,5.9
109-86-4363,Wuse,Abuja,Member,Female,Sports and travel,6008.00,7,2102.80,44158.80,2/14/2019,11:36:00 AM,Credit card,42056.00,4.761904762,2102.80,4.5
404-91-5964,Ikeja,Lagos,Normal,Male,Electronic accessories,7458.00,7,2610.30,54816.30,2/4/2019,4:09:00 PM,Credit card,52206.00,4.761904762,2610.30,9.0
408-66-6712,Trans-Amadi,Port Harcourt,Member,Female,Health and beauty,4771.00,6,1431.30,30057.30,2/16/2019,2:19:00 PM,Ewallet,28626.00,4.761904762,1431.30,4.4
238-45-6950,Wuse,Abuja,Member,Male,Food and beverages,5372.00,1,268.60,5640.60,3/1/2019,8:03:00 PM,Ewallet,5372.00,4.761904762,268.60,6.4
152-03-4217,Wuse,Abuja,Normal,Female,Home and lifestyle,1128.00,9,507.60,10659.60,3/17/2019,11:55:00 AM,Credit card,10152.00,4.761904762,507.60,4.3
458-41-1477,Trans-Amadi,Port Harcourt,Normal,Female,Health and beauty,4626.00,6,1387.80,29143.80,3/8/2019,5:11:00 PM,Credit card,27756.00,4.761904762,1387.80,9.5
859-97-6048,Trans-Amadi,Port Harcourt,Member,Male,Electronic accessories,8425.00,2,842.50,17692.50,3/26/2019,2:13:00 PM,Credit card,16850.00,4.761904762,842.50,5.3
851-98-3555,Wuse,Abuja,Normal,Female,Health and beauty,8288.00,5,2072.00,43512.00,3/24/2019,2:08:00 PM,Credit card,41440.00,4.761904762,2072.00,6.6
784-21-9238,Trans-Amadi,Port Harcourt,Member,Male,Sports and travel,1017.00,1,50.85,1067.85,2/7/2019,2:15:00 PM,Cash,1017.00,4.761904762,50.85,5.9
794-32-2436,Wuse,Abuja,Member,Male,Electronic accessories,5567.00,2,556.70,11690.70,3/27/2019,3:08:00 PM,Ewallet,11134.00,4.761904762,556.70,6.0
430-60-3493,Ikeja,Lagos,Member,Female,Home and lifestyle,9488.00,7,3320.80,69736.80,2/3/2019,2:38:00 PM,Cash,66416.00,4.761904762,3320.80,4.2
105-10-6182,Ikeja,Lagos,Member,Male,Fashion accessories,2148.00,2,214.80,4510.80,2/27/2019,12:22:00 PM,Ewallet,4296.00,4.761904762,214.80,6.6
174-36-3675,Trans-Amadi,Port Harcourt,Member,Male,FOOD AND BEVERAGES   ,9937.00,2,993.70,20867.70,2/14/2019,5:29:00 PM,Cash,19874.00,4.761904762,993.70,5.2
560-49-6611,Ikeja,Lagos,Member,Female,Sports and travel,4558.00,1,227.90,4785.90,07-02-2019,2:13:00 PM,Cash,4558.00,4.761904762,227.90,9.8
746-19-0921,Trans-Amadi,Port Harcourt,Normal,Male,Food and beverages,2158.00,1,107.90,2265.90,2/9/2019,10:02:00 AM,Ewallet,2158.00,4.761904762,107.90,7.2
865-92-6136,Ikeja,Lagos,Member,Female,Food and beverages,5275.00,3,791.25,16616.25,3/23/2019,10:16:00 AM,Ewallet,15825.00,4.761904762,791.25,9.3
836-82-5858,Wuse,Abuja,Member,Male,HEALTH AND BEAUTY   ,6937.00,9,3121.65,65554.65,1/26/2019,7:14:00 PM,Ewallet,62433.00,4.761904762,3121.65,4.0
891-01-7034,Wuse,Abuja,Normal,Female,Electronic accessories,7471.00,6,2241.30,47067.30,1/1/2019,7:07:00 PM,Cash,44826.00,4.761904762,2241.30,6.7
462-78-5240,Trans-Amadi,Port Harcourt,Normal,Female,Electronic accessories,2661.00,2,266.10,5588.10,3/19/2019,2:35:00 PM,Cash,5322.00,4.761904762,266.10,4.2
497-37-6538,Ikeja,Lagos,Normal,Male,Sports and travel,5891.00,7,2061.85,43298.85,1/17/2019,3:15:00 PM,Ewallet,41237.00,4.761904762,2061.85,9.7
234-03-4040,Wuse,Abuja,Member,Female,Food and beverages,7305.00,10,3652.50,76702.50,3/3/2019,12:25:00 PM,Credit card,73050.00,4.761904762,3652.50,8.7
838-02-1821,Trans-Amadi,Port Harcourt,Member,Female,Home and lifestyle,1273.00,2,127.30,2673.30,2/22/2019,12:10:00 PM,Credit card,2546.00,4.761904762,127.30,5.2
376-56-3573,Trans-Amadi,Port Harcourt,Normal,Female,Fashion accessories,9542.00,4,1908.40,40076.40,2/2/2019,1:23:00 PM,Ewallet,38168.00,4.761904762,1908.40,6.4
622-20-1945,Trans-Amadi,Port Harcourt,Normal,Female,Health and beauty,3942.00,1,197.10,4139.10,1/18/2019,3:08:00 PM,Cash,3942.00,4.761904762,197.10,8.4
840-76-5966,Ikeja,Lagos,Member,Male,Sports and travel,1276.00,2,127.60,2679.60,1/8/2019,6:06:00 PM,Ewallet,2552.00,4.761904762,127.60,7.8
386-27-7606,Trans-Amadi,Port Harcourt,Member,Female,Home and lifestyle,8120.00,7,2842.00,59682.00,3/23/2019,3:59:00 PM,Credit card,56840.00,4.761904762,2842.00,8.1
305-18-3552,Wuse,Abuja,Member,Male,Home and lifestyle,6038.00,10,3019.00,63399.00,2/12/2019,4:19:00 PM,Cash,60380.00,4.761904762,3019.00,6.0
138-17-5109,Ikeja,Lagos,Member,Female,Home and lifestyle,8921.00,9,4014.45,84303.45,1/15/2019,3:42:00 PM,Credit card,80289.00,4.761904762,4014.45,6.5
282-35-2475,Wuse,Abuja,Normal,Female,Sports and travel,9331.00,2,933.10,19595.10,3/25/2019,5:53:00 PM,Cash,18662.00,4.761904762,933.10,6.3
339-18-7061,Trans-Amadi,Port Harcourt,Member,Female,Fashion accessories,9298.00,2,929.80,19525.80,13-02-2019,3:06:00 PM,Credit card,18596.00,4.761904762,929.80,8.0
518-17-2983,Ikeja,Lagos,Normal,Female,Fashion accessories,4863.00,4,972.60,20424.60,2/4/2019,3:44:00 PM,Ewallet,19452.00,4.761904762,972.60,7.6
273-84-2164,Trans-Amadi,Port Harcourt,Member,Male,ELECTRONIC ACCESSORIES   ,1205.00,5,301.25,6326.25,2/16/2019,3:53:00 PM,Ewallet,6025.00,4.761904762,301.25,5.5
458-61-0011,Wuse,Abuja,Normal,Male,FOOD AND BEVERAGES   ,6030.00,4,1206.00,25326.00,2/20/2019,6:43:00 PM,Cash,24120.00,4.761904762,1206.00,5.8
742-04-5161,Ikeja,Lagos,Member,Male,Home and lifestyle,7278.00,10,3639.00,76419.00,2/3/2019,5:24:00 PM,Cash,72780.00,4.761904762,3639.00,7.3
321-49-7382,Wuse,Abuja,Member,Male,Sports and travel,8831.00,1,441.55,9272.55,2/15/2019,5:38:00 PM,Credit card,8831.00,4.761904762,441.55,5.2
190-14-3147,Wuse,Abuja,Normal,Female,Health and beauty,1797.00,4,359.40,7547.40,2/23/2019,8:43:00 PM,Ewallet,7188.00,4.761904762,359.40,6.4
318-12-0304,Ikeja,Lagos,Normal,Male,Fashion accessories,3061.00,1,153.05,3214.05,1/23/2019,12:20:00 PM,Ewallet,3061.00,4.761904762,153.05,5.2
400-60-7251,Ikeja,Lagos,Normal,Male,Home and lifestyle,7407.00,1,370.35,7777.35,2/10/2019,12:50:00 PM,Ewallet,7407.00,4.761904762,370.35,9.9
674-56-6360,Ikeja,Lagos,Normal,Male,Electronic accessories,9515.00,1,475.75,9990.75,3/22/2019,2:00:00 PM,Cash,9515.00,4.761904762,475.75,6.0
686-41-0932,Wuse,Abuja,Normal,Female,Fashion accessories,3470.00,2,347.00,7287.00,3/13/2019,7:48:00 PM,Ewallet,6940.00,4.761904762,347.00,8.2
